key_resp_4.keys,key_resp_4.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,cont.keys,cont.rt,retry_testing.thisRepN,retry_testing.thisTrialN,retry_testing.thisN,retry_testing.thisIndex,retry_testing.ran,受試者編號,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,from,to,w,a,sequence_loop.thisN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,key_resp_2.keys,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,trial_loop.ran,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisIndex,sequence_loop.ran
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[-222.4796734531105,161.64094438043014]","[251.22500085171527,-111.85257684584504]",32.3,550,7,"[-221,-231,-232,-232,-232,-232,-232,-232,-232,-233,-233,-233,-233,-233,-233,-233,-226,-212,-176,-138,-92,-31,41,111,171,217,246,263,271,271,271,267,264,260,256,251,246,243,240,237,235,235,235,235,235,227,212,190,144,75,-3,-75,-135,-177,-217,-227,-262,-288,-315,-341,-357,-360,-358,-351,-344,-340,-337,-325,-312,-290,-260,-221,-167,-111,-37,42,166,205,269,332,348,350,350,348,337,329,324,315,299,266,254,225,219,219,219,219,220,221,223,225,226,229,229,235,243]","[153,167,169,171,171,172,172,172,174,176,176,177,177,177,177,177,177,172,155,138,118,96,69,38,7,-21,-43,-62,-79,-82,-86,-87,-87,-87,-87,-89,-91,-95,-98,-103,-109,-110,-112,-112,-112,-109,-101,-91,-74,-53,-33,-17,-9,-6,-5,-4,-4,-4,-4,-4,-4,-4,-3,-2,0,0,0,2,2,2,2,2,2,-2,-14,-27,-45,-48,-53,-55,-55,-55,-55,-55,-55,-55,-57,-60,-68,-80,-87,-105,-115,-119,-120,-120,-121,-121,-121,-121,-121,-121,-121,-117,-113]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00030000000005259153,0.018600000000091654,0.03339999999990084,0.048500000000004206,0.06519999999994752,0.08199999999999363,0.09839999999991278,0.11499999999999488,0.1318999999999022,0.14869999999994832,0.16510000000009484,0.18189999999989936,0.19950000000000045,0.21489999999990061,0.23169999999994673,0.24989999999991142,0.26539999999990016,0.2836000000000922,0.30030000000004975,0.3151999999999475,0.333100000000087,0.34830000000005157,0.3651999999999589,0.38310000000009836,0.3986000000000871,0.4164999999999992,0.43219999999995196,0.4484999999999957,0.46630000000004657,0.4816000000000855,0.49889999999990664,0.5166000000000963,0.5316999999999581,0.548699999999954,0.5653000000000503,0.5819999999999936,0.5988000000000397,0.6153999999999087,0.6333999999999094,0.6501999999999555,0.666699999999949,0.682199999999952,0.6988000000000483,0.7166000000000992,0.7316000000000855,0.7483999999999043,0.7663999999999049,0.7821999999999463,0.7988999999999038,0.8163999999999021,0.8321999999999576,0.8485000000000014,0.866500000000002,0.882000000000005,0.8998000000000417,0.9153999999999058,0.9318999999998994,0.9486000000000985,0.9663000000000466,0.9818000000000495,0.9984999999999928,1.0168000000000461,1.0335000000000036,1.0483999999999014,1.0663000000000409,1.081899999999905,1.0985000000000014,1.1153000000000475,1.1318999999999022,1.1496000000000919,1.1668000000000518,1.1818999999998994,1.2001000000000914,1.215100000000092,1.2318999999999107,1.2503000000000526,1.2668000000000461,1.281699999999958,1.2985000000000042,1.3151000000000863,1.3319999999999936,1.3498000000000445,1.3651000000000977,1.3816999999999524,1.398199999999946,1.4153000000000446,1.4329999999999927,1.4486999999999597,1.4653000000000418,1.4831999999999539,1.4986000000000956,1.5163000000000437,1.531499999999994,1.5483999999999014,1.5653000000000503,1.583300000000051,1.6006000000000853,1.6168000000000404,1.6321999999999548,1.6486999999999483,1.6651000000000948,1.683600000000098,1.6983000000000459,1.715100000000092,1.733899999999906]",,9,0,9,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[251.22500085171527,-111.85257684584504]","[-268.9905902017966,57.17571497488381]",32.3,550,7,"[243,252,258,260,260,260,260,260,260,260,260,260,258,240,203,132,35,-74,-169,-219,-236,-241,-242,-242,-242,-242,-242,-242,-242,-242,-242,-246,-251,-258]","[-113,-110,-107,-105,-105,-105,-105,-105,-105,-105,-105,-105,-104,-98,-87,-66,-38,-6,23,40,50,57,60,63,63,63,63,63,63,63,63,63,63,59]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00020000000017716957,0.0173000000000485,0.03249999999999886,0.04740000000013822,0.06380000000004316,0.08230000000004623,0.09910000000009234,0.1137000000001791,0.13060000000008642,0.1487000000001899,0.16390000000014027,0.1806000000000978,0.1973000000000411,0.21410000000008722,0.23090000000013333,0.24899999999999523,0.2644999999999982,0.2819999999999965,0.297600000000088,0.31390000000013174,0.33100000000000307,0.34790000000013777,0.3644999999999925,0.38080000000005043,0.3989000000001397,0.4156000000000972,0.430499999999995,0.4471000000000913,0.4639000000001374,0.48060000000009495,0.49720000000017706,0.5139999999999958,0.5309000000001305,0.5488000000000426]",,10,0,10,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[-268.9905902017966,57.17571497488381]","[275,0]",32.3,550,7,"[-258,-263,-270,-276,-279,-279,-279,-279,-279,-279,-279,-276,-270,-262,-248,-228,-201,-155,-95,-29,31,78,111,137,156,166,169,171,172,172,172,173,178,193,207,224,240,251,255,256,257,257,257,258,260,260,260,260,268]","[59,53,47,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,44,46,47,47,47,44,39,35,32,29,26,24,23,21,17,13,12,12,12,12,12,12,12,12,12,10,10,10,10,9,3]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00020000000019138042,0.017100000000098703,0.0315000000000083,0.04860000000009279,0.06630000000005509,0.08160000000009404,0.09799999999999898,0.11510000000009768,0.13150000000000261,0.14800000000001035,0.16480000000005646,0.18160000000010257,0.19860000000009848,0.2154000000001446,0.23350000000000648,0.24820000000019604,0.26500000000000057,0.2818000000000467,0.298400000000143,0.3151000000001005,0.33190000000014663,0.34850000000000136,0.3651000000000977,0.3821000000000936,0.3988000000000511,0.41540000000014743,0.43200000000000216,0.44960000000010325,0.4650000000000034,0.4818000000000495,0.4998000000000502,0.5151000000001034,0.5320000000000107,0.5487000000001956,0.5652000000001891,0.5819000000001466,0.6002000000001857,0.617100000000093,0.631700000000194,0.6482000000001875,0.664900000000145,0.6817000000001912,0.6996000000001033,0.715100000000092,0.7317000000001883,0.748200000000196,0.7650000000000006,0.7821000000000993,0.7987000000001956]",,11,0,11,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[275,0]","[-268.9905902017966,-57.175714974883746]",32.3,550,7,"[268,292,306,313,313,313,313,307,297,283,274,263,248,231,185,125,42,-45,-120,-164,-188,-198,-200,-200,-201,-202,-204,-213,-221,-226,-227,-227,-228,-234,-251,-268]","[3,-6,-10,-11,-11,-11,-11,-10,-9,-8,-8,-8,-9,-12,-19,-26,-35,-50,-64,-71,-75,-76,-76,-76,-76,-74,-70,-63,-59,-57,-57,-57,-57,-57,-61,-66]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00020000000019138042,0.017499999999998295,0.03440000000013299,0.04949999999999477,0.06790000000013663,0.08280000000004861,0.09930000000004213,0.11620000000019104,0.13280000000004577,0.15080000000004645,0.166400000000138,0.18310000000009552,0.20050000000000523,0.21620000000018536,0.23410000000009745,0.2496000000000862,0.26600000000000534,0.2844999999999942,0.29940000000013356,0.3161000000000911,0.3328000000000486,0.3508000000000493,0.3679000000001338,0.3824999999999932,0.3992000000001781,0.4159999999999968,0.43280000000004293,0.44960000000008904,0.46610000000009677,0.4828000000000401,0.5007000000001796,0.5159000000001441,0.5324999999999989,0.5497000000001862,0.5676000000000982,0.5827000000001874]",,12,0,12,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[-268.9905902017966,-57.175714974883746]","[251.22500085171524,111.85257684584504]",32.3,550,7,"[-268,-287,-289,-290,-290,-290,-290,-290,-290,-288,-284,-281,-280,-277,-264,-235,-181,-116,-48,16,72,105,120,125,125,125,125,125,125,125,125,130,135,137,141,146,155,185,211,237,259]","[-66,-71,-72,-72,-72,-72,-72,-72,-72,-72,-72,-71,-71,-70,-67,-61,-49,-30,-7,16,39,55,66,75,76,78,80,81,81,81,82,82,82,82,83,83,84,88,93,97,104]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0001999999999497959,0.018099999999861893,0.03309999999986246,0.05119999999995173,0.06630000000004088,0.0831999999999482,0.09980000000004452,0.11630000000005225,0.13289999999990698,0.15159999999985985,0.166699999999949,0.1843999999999113,0.20000000000000284,0.21800000000000352,0.23499999999999943,0.25150000000000716,0.26650000000000773,0.28330000000005384,0.29980000000004736,0.31819999999994764,0.33530000000004634,0.3500999999998555,0.3680999999998562,0.3848000000000411,0.3998000000000417,0.41780000000004236,0.4333000000000453,0.44969999999995025,0.466199999999958,0.4830999999998653,0.5,0.5183000000000533,0.5335000000000036,0.5513999999999015,0.5666999999999547,0.585000000000008,0.6000999999998555,0.6178999999999064,0.6348999999999023,0.6518999999999124,0.6663999999999106]",,13,0,13,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[251.22500085171524,111.85257684584504]","[-222.47967345311054,-161.64094438043008]",32.3,550,7,"[259,273,279,279,279,279,278,277,277,277,277,274,269,265,260,257,251,245,234,215,183,138,76,-7,-53,-89,-116,-134,-142,-151,-167,-185,-203,-207,-209,-210,-210,-210,-207,-205,-203,-203,-203,-203,-203,-203,-203,-203,-203,-206,-209,-210,-212]","[104,109,111,112,113,113,115,115,115,115,115,115,115,115,115,113,111,108,102,91,71,46,9,-43,-72,-92,-101,-105,-105,-105,-105,-105,-108,-109,-111,-112,-112,-114,-118,-122,-128,-132,-135,-140,-144,-146,-146,-147,-147,-148,-149,-150,-151]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00030000000005259153,0.018300000000053274,0.03490000000013538,0.04999999999999716,0.06840000000013902,0.08299999999999841,0.10010000000009711,0.117999999999995,0.13320000000018695,0.14990000000014447,0.16670000000019058,0.1836000000000979,0.20010000000009143,0.21680000000004895,0.23320000000018126,0.2501000000000886,0.26810000000008927,0.28350000000000364,0.30020000000018854,0.31680000000004327,0.3334000000001396,0.3498000000000445,0.3667000000001934,0.3846000000000913,0.40170000000019,0.4167000000001906,0.4334000000001339,0.452100000000101,0.4684000000001447,0.48360000000009506,0.5001000000000886,0.5166000000000963,0.535499999999999,0.549900000000136,0.5669000000001461,0.5851000000000965,0.6018000000000541,0.6167000000001934,0.6345000000000027,0.6519000000001398,0.6664999999999992,0.6834000000001339,0.7012000000001848,0.7167000000001877,0.7335000000000065,0.7516000000000957,0.7663000000000437,0.7849999999999966,0.7996000000000976,0.8166000000000935,0.834800000000044,0.8501000000000971,0.8667000000001934]",,14,0,14,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,,,,,7,,,,,,,,,,,,,7,0,0,1
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,return,0.6667,"[-61,-67]","[-16.985875280993813,-161.6098079973444]",60.5,325,8,"[-61,-61,-61,-60,-59,-57,-57,-56,-54,-52,-50,-38,-22,0,24,44,58,66,67,65,49,34,15,-5,-18,-27,-27,-27,-27,-27,-27,-27,-25,-22,-19,-17,-17,-17,-17]","[-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-61,-52,-41,-29,-16,-4,5,7,8,5,-10,-35,-61,-81,-99,-100,-101,-101,-101,-101,-102,-103,-104,-107,-113,-117,-129,-136]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0006999999999521833,0.016599999999868942,0.03309999999986246,0.048199999999965826,0.0667999999998159,0.08169999999995525,0.09799999999999898,0.1150999999998703,0.13179999999981362,0.14859999999985973,0.1666999999999632,0.18319999999995673,0.20009999999986405,0.21650000000001057,0.2331999999999539,0.24829999999981567,0.2650999999998618,0.2815999999998695,0.2985999999998654,0.31519999999996173,0.33179999999981646,0.34969999999995593,0.3650999999998703,0.3815000000000026,0.39819999999996014,0.4165999999998604,0.4316999999999638,0.4485000000000099,0.4665000000000106,0.4832999999998151,0.4977999999998133,0.5150999999998618,0.5317999999998193,0.5485000000000042,0.5652999999998229,0.5832999999998236,0.5988999999999152,0.6160999999998609,0.6316999999999524]",,0,0,0,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[-16.985875280993813,-161.6098079973444]","[-16.985875280993668,161.60980799734443]",60.5,325,8,"[-17,-17,-17,-17,-15,-15,-14,-14,-14,-14,-14,-14,-14,-14,-17,-17,-12,-3,6,13,15,15,15,13,12,10,9,8,7,6,5,4,2]","[-136,-143,-147,-151,-152,-153,-153,-153,-153,-152,-151,-151,-139,-116,-77,-26,28,76,118,146,168,180,185,188,188,189,189,189,189,189,189,189,184]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0001999999999497959,0.01769999999994809,0.03459999999985541,0.05119999999995173,0.06629999999981351,0.08289999999990982,0.10099999999999909,0.11650000000000205,0.13269999999995719,0.1495999999998645,0.16769999999995377,0.18279999999981555,0.19939999999991187,0.2185000000000059,0.2326999999999515,0.25199999999999534,0.2681999999999505,0.2849999999999966,0.2998999999999086,0.31779999999982067,0.3329999999999984,0.3508999999999105,0.36669999999995184,0.3832999999998208,0.3998999999999029,0.41789999999990357,0.43319999999995673,0.44969999999995025,0.46789999999990073,0.4827999999998127,0.49939999999990903,0.5165999999998547,0.533199999999951]",,1,0,1,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[-16.985875280993668,161.60980799734443]","[50.21526158592892,-154.54668389796245]",60.5,325,8,"[2,-3,-11,-23,-26,-29,-29,-29,-29,-29,-29,-28,-24,-12,-6,8,28,57,72,78,81,81,81,81,81,81,81,81,81,81,81,81,81,81,76]","[184,176,166,154,152,148,148,148,148,148,147,146,140,117,106,72,29,-45,-87,-113,-130,-137,-141,-142,-143,-143,-143,-143,-143,-143,-145,-145,-145,-145,-145]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0005000000000023874,0.017499999999998295,0.03309999999986246,0.05089999999989914,0.0661999999999523,0.08269999999994582,0.09929999999981476,0.11589999999991107,0.13249999999999318,0.15099999999999625,0.16629999999980782,0.18289999999990414,0.2012999999998044,0.21769999999995093,0.2330000000000041,0.24929999999980623,0.26629999999981635,0.28309999999986246,0.30079999999981055,0.3158999999998997,0.33489999999990516,0.3515999999998627,0.36779999999981783,0.38419999999995014,0.3993999999999005,0.41559999999985564,0.43269999999995434,0.44950000000000045,0.4660999999998552,0.4826999999999515,0.5011999999999546,0.5160999999998523,0.5326999999999487,0.5490999999998536,0.5663999999999021]",,2,0,2,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[50.21526158592892,-154.54668389796245]","[-81.24999999999996,140.7291281149713]",60.5,325,8,"[76,68,58,45,43,41,41,41,41,40,38,37,34,30,23,14,3,-11,-35,-48,-53,-55,-57,-58,-58,-61]","[-145,-146,-148,-151,-151,-151,-151,-151,-151,-150,-148,-145,-140,-127,-104,-76,-38,1,50,72,85,95,104,110,115,120]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0001999999999497959,0.01760000000008688,0.03300000000000125,0.05060000000008813,0.0658999999998997,0.08480000000004395,0.09930000000004213,0.11749999999999261,0.13230000000004338,0.1493999999999005,0.16589999999990823,0.1838000000000477,0.19910000000008665,0.2158999999999054,0.23280000000004009,0.2498000000000502,0.26600000000000534,0.28260000000008745,0.30080000000005214,0.3155000000000001,0.332499999999996,0.34939999999990334,0.3676000000000954,0.3826999999999572,0.3993000000000393,0.41730000000004]",,3,0,3,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[-81.24999999999996,140.7291281149713]","[108.7337235333145,-120.76103414007653]",60.5,325,8,"[-61,-64,-66,-68,-70,-73,-75,-76,-77,-77,-77,-77,-73,-67,-60,-38,-28,21,60,93,120,140,150,155,155,155,155,155,155,155,155,154,150,141,128]","[120,123,126,127,129,132,133,134,135,135,135,135,135,135,134,114,104,49,3,-46,-86,-116,-134,-140,-142,-143,-143,-143,-143,-143,-142,-142,-139,-137,-133]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0001999999999497959,0.01680000000004611,0.03189999999990789,0.04999999999999716,0.06510000000008631,0.0831999999999482,0.09850000000000136,0.11510000000008347,0.1316000000000912,0.1498999999999029,0.16469999999995366,0.18169999999994957,0.1983999999999071,0.21680000000004895,0.2321000000000879,0.2496999999999474,0.2648999999998978,0.28369999999995343,0.2998999999999086,0.3151999999999475,0.3338999999999004,0.3503999999999081,0.3653000000000475,0.3818999999999022,0.3999999999999915,0.41489999999990346,0.4331999999999425,0.4478999999999047,0.4648000000000394,0.4818000000000353,0.49869999999994263,0.5151000000000892,0.5318999999999079,0.550199999999947,0.5651999999999475]",,4,0,4,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[108.7337235333145,-120.76103414007653]","[-131.46526158592894,95.51510349752691]",60.5,325,8,"[128,115,108,104,103,103,103,103,103,103,103,101,93,83,67,38,-13,-118,-150]","[-133,-131,-129,-129,-128,-127,-127,-127,-127,-127,-127,-126,-118,-112,-99,-74,-31,51,73]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0003999999998995918,0.017899999999897886,0.034800000000046794,0.05110000000009052,0.06630000000004088,0.08289999999989561,0.09949999999999193,0.11749999999999261,0.13280000000004577,0.1493999999999005,0.16599999999999682,0.18310000000009552,0.2008000000000436,0.21649999999999636,0.23439999999990846,0.25130000000004316,0.26639999999990494,0.2843999999999056,0.29949999999999477]",,5,0,5,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[-131.46526158592894,95.51510349752691]","[148.45113686692267,-66.09470449981752]",60.5,325,8,"[-150,-193,-201,-203,-204,-204,-204,-202,-200,-198,-197,-195,-191,-186,-181,-177,-172,-165,-155,-141,-126,-108,-73,-26,55,108,143,164,173,178,181,182,182,182,176,175,165,152]","[73,111,122,128,130,130,130,130,130,130,130,130,130,130,130,126,120,109,96,80,65,49,32,17,5,0,-4,-8,-12,-16,-19,-20,-21,-23,-26,-28,-34,-40]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00019999999996400675,0.018000000000000682,0.033199999999951046,0.04980000000004736,0.06669999999995468,0.08299999999999841,0.09969999999995593,0.11700000000000443,0.13349999999999795,0.15130000000004884,0.1663000000000494,0.18300000000000693,0.20040000000014402,0.21669999999996037,0.23340000000014527,0.25119999999995457,0.2664000000001465,0.284600000000097,0.30010000000009995,0.3166000000000935,0.33469999999995537,0.3515000000000015,0.36669999999995184,0.38340000000015095,0.40119999999996026,0.41800000000000637,0.4331000000000955,0.44980000000005305,0.4681999999999533,0.4836999999999563,0.5011999999999546,0.5186000000000917,0.5350000000000108,0.5503000000000497,0.5679000000001508,0.5836000000001036,0.6016000000001043,0.6181000000000978]",,6,0,6,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[148.45113686692267,-66.09470449981752]","[-158.94898511924342,33.78564975788589]",60.5,325,8,"[152,139,128,120,118,117,116,116,116,116,116,116,115,107,91,70,44,3,-43,-78,-102,-119,-126,-131,-133,-140,-145,-153]","[-40,-46,-53,-60,-63,-66,-66,-66,-66,-66,-66,-66,-65,-59,-49,-41,-31,-20,-13,-12,-10,-10,-10,-8,-6,1,5,10]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.000999999999990564,0.01649999999999352,0.03309999999984825,0.048199999999951615,0.06669999999994047,0.08159999999985246,0.09829999999980998,0.11589999999989686,0.13119999999995002,0.1495999999998503,0.16439999999990107,0.1810999999998586,0.19959999999984746,0.2149999999999892,0.2327999999998127,0.24979999999980862,0.26509999999984757,0.2815999999998553,0.299599999999856,0.31459999999985655,0.33149999999999125,0.34979999999980294,0.3651999999999447,0.3827999999998042,0.39829999999980714,0.4159999999999968,0.4312999999998084,0.4481999999999431]",,7,0,7,0,1,,,,
