key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,from,to,w,a,sequence_loop.thisN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,key_resp_2.keys,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,trial_loop.ran,受試者ID,date,expName,psychopyVersion,OS,frameRate,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisIndex,sequence_loop.ran
,,,,"[-24.825510026067665,236.19895014996493]","[73.39153616404997,-225.875922620099]",40.5,475,8,"[-27,-38,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-37,-34,-34,-27,-15,-6,-6,-3,6,30,51,68,77,77,77,77,77,77,77,77,71,67,66,64,63,61,50,46,45,45,45,44,37,23,2,-20,-44,-93,-129,-155,-171,-182,-187,-189,-189,-189,-189,-189,-189,-189,-189,-189,-188,-188,-186,-185,-185,-185,-179,-164,-124,-24,33,57,65,66,66,66,66,66,66,66,66,66,66,67,68,68,68,68,68,68,68,68,68,68,69,69,69,69,69,62,47,28,23,21,21,34,80,116,144,154,154,154,152,147,144,140,133,125,100,93,92,92,91,85]","[222,239,246,246,247,248,248,248,248,248,248,245,222,166,71,-16,-131,-207,-272,-318,-340,-340,-344,-346,-338,-325,-312,-298,-298,-298,-298,-298,-298,-297,-296,-287,-282,-277,-269,-264,-252,-228,-216,-212,-204,-195,-185,-171,-157,-147,-137,-122,-76,-35,-3,23,52,78,96,107,108,108,110,113,125,135,139,141,144,151,160,160,164,159,129,57,-74,-146,-179,-194,-195,-195,-195,-195,-195,-195,-195,-195,-195,-197,-202,-205,-206,-206,-206,-206,-206,-206,-206,-206,-206,-204,-200,-198,-195,-192,-175,-136,-90,-80,-78,-80,-106,-174,-221,-258,-269,-269,-269,-269,-269,-268,-263,-257,-250,-241,-240,-239,-239,-237,-231]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0002999999970114686,0.016399999991051573,0.03309999999403601,0.04949999999999477,0.06629999999701397,0.08309999999403317,0.09949999999999193,0.11609999999403442,0.13289999999105362,0.1495000000000033,0.16609999999403158,0.18299999999999272,0.19959999999403522,0.21629999999701965,0.23309999999403885,0.24970000000297432,0.26620000000298205,0.28320000000297796,0.29959999999404374,0.31629999999701397,0.33289999999105646,0.3493999999910642,0.3662999999970111,0.3828999999910536,0.39959999999403806,0.41639999999105726,0.4329999999999927,0.44970000000297716,0.465999999999994,0.4827000000029784,0.49939999999105567,0.5160999999940401,0.5327000000029756,0.5494999999999948,0.566299999997014,0.5827999999970217,0.5995999999940409,0.616500000000002,0.6328999999910536,0.6495999999940381,0.6660999999940316,0.6828999999910508,0.6995000000000005,0.7162000000029849,0.7328999999910621,0.7495999999940324,0.766200000002982,0.783099999994036,0.7995999999940437,0.8163999999910629,0.8329999999999984,0.8497000000029828,0.8662000000029764,0.8827999999970189,0.8997999999970148,0.9162999999970225,0.9328999999910508,0.9495999999940352,0.966099999994043,0.9830000000000041,0.9995999999940324,1.01609999999404,1.0328999999910593,1.0495999999940437,1.0660999999940373,1.0827999999970217,1.0993999999910642,1.1162000000029764,1.1327999999970189,1.1495000000000033,1.1662000000029735,1.1825000000000045,1.1993999999910585,1.216099999994043,1.2327000000029784,1.2493999999910557,1.2660000000000053,1.2827000000029756,1.2994999999999948,1.3160000000000025,1.3327999999970217,1.349599999994041,1.3662999999970111,1.3829999999999956,1.3997999999970148,1.4162999999970225,1.4330999999940417,1.4492000000029748,1.466099999994043,1.4827000000029784,1.4994999999999976,1.5162999999970168,1.5328999999910593,1.5497000000029715,1.566299999997014,1.5830999999940332,1.5998999999910524,1.6159999999999997,1.6328999999910536,1.6490999999940357,1.6658999999910549,1.6829999999999927,1.6995999999940352,1.7165999999940311,1.7335999999940412,1.7502999999970115,1.766899999991054,1.7835999999940384,1.8003999999910576,1.8165999999940396,1.8337000000029775,1.849499999999992,1.8659999999999997,1.8824999999999932,1.8992000000029776,1.9158999999910549,1.9325000000000045,1.948999999999998,1.9655999999940406,1.9823999999910598,1.9990999999940442,2.0157000000029797,2.0325999999940336,2.049399999991053,2.0660000000000025,2.082499999999996,2.099499999999992,2.1158999999910577,2.1323999999910512,2.1495000000000033,2.165899999991055]",,1,0,1,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[73.39153616404997,-225.875922620099]","[-118.74999999999994,205.6810333988042]",40.5,475,8,"[85,85,85,85,85,85,85,85,85,85,85,81,74,64,52,42,34,27,18,-4,-36,-68,-83,-85,-91,-92,-97,-99,-99,-99,-99,-99,-100,-105,-105,-105,-107,-107,-107,-106,-106,-104]","[-231,-231,-231,-231,-231,-231,-231,-231,-231,-231,-230,-224,-215,-207,-200,-193,-183,-156,-83,37,150,213,238,238,239,239,237,231,230,230,230,230,229,232,233,233,234,234,229,228,224,215]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0003000000119186552,0.003900000005955917,0.020600000008940356,0.037100000008933876,0.053900000005967286,0.07049999999999557,0.08720000000298,0.10390000000596444,0.12050000000000693,0.13720000000297716,0.1541000000089383,0.17060000000894604,0.18730000001191627,0.20410000000893547,0.2208000000119199,0.23730000001192764,0.2542000000029816,0.27060000000894036,0.2873000000119248,0.30400000000000205,0.3208000000119142,0.3374000000059567,0.3539999999999992,0.37090000000596035,0.38740000000595387,0.4039000000059616,0.42060000000894604,0.4372000000029743,0.45420000000298444,0.4704000000059665,0.48730000001192764,0.5040000000000049,0.520900000005966,0.5381000000089387,0.5548000000119231,0.5711000000089399,0.5881000000089358,0.6044000000059668,0.621200000002986,0.6380000000000052,0.6539999999999964,0.6707000000029808]",,2,0,2,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[-118.74999999999994,205.6810333988042]","[158.9185190102289,-176.49689605088108]",40.5,475,8,"[-104,-101,-101,-101,-101,-101,-101,-97,-90,-79,-58,-57,-56,-56,-48,-28,10,58,99,119,128,132,133,133,133,133,133,133,133,133,133,134,143,152]","[215,208,207,207,207,207,207,202,197,184,166,166,165,162,147,109,58,9,-27,-55,-81,-111,-123,-123,-123,-123,-123,-123,-123,-123,-123,-126,-141,-159]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00039999999106044015,0.016399999991065783,0.03279999999702454,0.04950000000000898,0.06620000000299342,0.08300000000001262,0.10009999999404329,0.11720000000298114,0.13370000000298887,0.15039999999106612,0.16689999999105964,0.18300000000000693,0.19950000000000045,0.21639999999106863,0.2337000000029832,0.2505000000000024,0.2667999999970192,0.2840999999940408,0.30049999999999955,0.3165000000000049,0.3335000000000008,0.35039999999106897,0.36650000000000205,0.3825000000000074,0.3992999999970266,0.4157999999970201,0.4323999999910626,0.449200000002989,0.4657999999970315,0.4825999999940507,0.49920000000298614,0.5160000000000053,0.5327999999970245,0.5492999999970323]",,3,0,3,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[158.9185190102289,-176.49689605088108]","[-192.14153616405,139.5989974194624]",40.5,475,8,"[152,163,168,168,168,168,168,168,168,168,168,167,149,64,11,-16,-28,-36,-47,-62,-80,-87,-87,-87,-89,-95,-104,-112,-116,-119,-125,-133,-154,-174,-183,-189,-193,-204,-209,-209,-209,-209,-209,-209,-209,-209,-208]","[-159,-176,-182,-182,-182,-182,-182,-182,-182,-182,-183,-184,-179,-136,-99,-64,-39,-13,21,61,94,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,117,123,126,127,128,128,128,128,128,130]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00040000000596762675,0.016299999997016812,0.03320000000297796,0.04979999999702045,0.06620000000297921,0.0827999999970217,0.09960000000894809,0.11629999999702534,0.13329999999702125,0.1499000000059567,0.16710000000894354,0.1832999999970184,0.20020000000297955,0.2171000000089407,0.23350000000000648,0.2502999999970257,0.26690000000596115,0.28320000000297796,0.2997000000029857,0.31660000000894684,0.33340000000596604,0.34970000000298285,0.3664000000059673,0.3834000000059632,0.40050000000000807,0.4172000000029783,0.43390000000596274,0.4502999999970285,0.4666000000089383,0.4830000000000041,0.49970000000298853,0.5165000000000077,0.5330000000000013,0.5499000000059624,0.5667999999970164,0.5837999999970265,0.6004000000059619,0.6169000000059697,0.6334000000059632,0.6500000000000057,0.6662999999970225,0.6831000000089489,0.6994000000059657,0.7162999999970197,0.7327999999970274,0.7499000000059652,0.7672000000029868]",,4,0,4,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[-192.14153616405,139.5989974194624]","[216.96704619011774,-96.59995273050254]",40.5,475,8,"[-208,-202,-194,-189,-188,-187,-180,-178,-178,-178,-176,-172,-160,-137,-81,-27,62,220]","[130,129,127,126,126,125,124,123,123,123,122,120,108,93,68,47,4,-85]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0007000000029790954,0.015599999994037717,0.032200000002973184,0.048799999997015675,0.06550000000000011,0.08270000000297273,0.09870000000297807,0.11499999999999488,0.13170000000297932,0.14839999999105657,0.16520000000298296,0.1823999999910626,0.19920000000297478,0.2154999999999916,0.2317999999970226,0.24829999999701613,0.2647000000029749,0.28179999999701977]",,5,0,5,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[216.96704619011774,-96.59995273050254]","[-232.31005517427886,49.379026569217835]",40.5,475,8,"[220,418,570,639,641,638,608,563,528,506,482,466,442,420,418,418,418,417,413,403,397,389,377,357,320,277,250,235,225,210,184,112,25,-42,-88,-116,-119,-121,-123,-125,-129,-132,-143,-153,-161,-170,-187,-219]","[-85,-195,-255,-268,-268,-264,-252,-241,-234,-226,-206,-187,-168,-158,-158,-158,-158,-156,-151,-147,-145,-143,-142,-140,-135,-126,-119,-111,-103,-90,-79,-63,-50,-45,-39,-31,-27,-24,-23,-16,-6,2,13,20,23,28,33,46]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0001999999880837322,0.015799999997028635,0.03300000000000125,0.0496999999880785,0.06629999999702818,0.08309999999404738,0.10000000000000853,0.11689999999106249,0.13329999999702125,0.15000000000000568,0.16669999998808294,0.18319999998807646,0.1998999999910609,0.2161999999880777,0.2325000000000017,0.24900000000000944,0.26600000000000534,0.2826999999880826,0.299500000000009,0.3165000000000049,0.33319999998808214,0.34969999998808987,0.3667999999970277,0.38329999999702125,0.40009999999404045,0.4167999999970249,0.43300000000000693,0.44929999999702375,0.4661999999880777,0.48289999999106215,0.4993999999910699,0.5165000000000077,0.5330000000000013,0.549500000000009,0.5665000000000049,0.5831999999880821,0.60029999999702,0.6163999999910601,0.6325000000000074,0.6493999999910613,0.6660999999940458,0.6826999999880883,0.6995000000000005,0.7165000000000106,0.7338999999910669,0.75,0.7667999999970192,0.7835999999940384]",,6,0,6,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[-232.31005517427886,49.379026569217835]","[237.5,0]",40.5,475,8,"[-219,-227,-229,-229,-229,-229,-229,-229,-229,-229,-229,-228,-223,-209,-160,-42,204,326,388,399,399,399,399,406,405,393,386,377,374,372,366,354,338,322,316,316,313,310,301,297,296,296,296,292,288,280,278,278,278,278,276,269,262,229]","[46,48,49,49,49,49,49,49,49,49,49,50,50,50,46,40,34,34,34,33,33,33,33,33,30,21,16,7,5,3,3,2,1,-2,-3,-3,-3,1,8,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.000999999999990564,0.01519999998807009,0.032299999997022155,0.04839999999104805,0.0645999999940301,0.08109999999403783,0.09839999999105942,0.11509999999402964,0.13169999998807214,0.14859999999403328,0.165099999994041,0.18200000000000216,0.19879999999702136,0.2147999999970125,0.23139999999105498,0.2478999999910485,0.2644999999999982,0.2812999999970174,0.2980000000000018,0.31469999998807907,0.33129999999701454,0.34809999999403374,0.36529999999702056,0.3824999999999932,0.39909999999403567,0.415099999994041,0.4318999999910602,0.44789999999105135,0.4645999999940358,0.4811999999880783,0.4978999999910485,0.5145999999940329,0.5309999999999917,0.5478999999910599,0.5643999999910534,0.5811999999880726,0.597899999991057,0.6147999999970182,0.6316999999880721,0.6479999999999961,0.6644999999999897,0.6808999999910554,0.6976999999880746,0.7148999999910615,0.7315999999940317,0.7480999999940394,0.7650000000000006,0.7815999999940288,0.79849999999999,0.8150999999940325,0.8323999999910541,0.8476999999880803,0.8643999999910505,0.8811999999880697]",,7,0,7,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[237.5,0]","[-232.31005517427886,-49.37902656921778]",40.5,475,8,"[229,213,213,213,213,206,188,134,42,-52,-107,-107,-118,-121,-134,-159,-185,-196,-204,-204,-208,-212,-215,-216,-216,-216,-220]","[13,10,10,10,9,6,6,0,-9,-19,-22,-22,-23,-23,-24,-29,-32,-33,-33,-33,-33,-33,-33,-33,-33,-33,-35]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00039999999106044015,0.016299999997031023,0.03279999999702454,0.04950000000000898,0.06689999999106533,0.0835000000000008,0.10079999999702238,0.11739999999106487,0.13379999999702363,0.15029999999703136,0.16650000000001342,0.182899999991065,0.1996999999880842,0.21639999999106863,0.23350000000000648,0.25039999999106044,0.26759999999404727,0.283199999988085,0.2998999999910694,0.31619999998808623,0.3330000000000126,0.3493999999910642,0.3666999999880858,0.38289999999106783,0.3995000000000033,0.4162999999970225,0.43300000000000693]",,8,0,8,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[-232.31005517427886,-49.37902656921778]","[216.9670461901177,96.59995273050254]",40.5,475,8,"[-220,-227,-238,-246,-246,-246,-239,-233,-233,-233,-228,-209,-141,-11,130,219]","[-35,-40,-51,-60,-60,-60,-52,-46,-46,-46,-44,-44,-32,4,49,87]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0005999999940371481,0.016399999991065783,0.0328999999910593,0.04889999999106465,0.06539999999105817,0.08250000000001023,0.09979999999701761,0.11559999999404624,0.132000000000005,0.14829999999702181,0.16500000000000625,0.18200000000000216,0.19839999999106794,0.2150000000000034,0.23199999999999932,0.24850000000000705]",,9,0,9,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[216.9670461901177,96.59995273050254]","[-192.14153616405002,-139.59899741946234]",40.5,475,8,"[219,239,239,239,239,239,239,239,239,239,239,239,239,239,239,245,242,221,187,122,64,-15,-125,-232,-320,-366,-368,-368,-365,-363,-361,-358,-347,-328,-299,-276,-262,-261,-261,-261,-257,-252,-243,-224,-222,-221,-219,-219,-218,-215,-211,-209,-208,-206]","[87,96,96,96,96,96,96,96,96,96,96,96,96,96,96,99,101,96,77,44,22,-16,-87,-168,-219,-233,-233,-230,-226,-225,-224,-223,-216,-205,-189,-179,-175,-175,-175,-175,-175,-174,-173,-167,-166,-165,-165,-165,-164,-162,-158,-156,-154,-154]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0003000000119186552,0.016300000011909788,0.03260000000894081,0.04970000000297148,0.06620000000297921,0.08290000000594944,0.09960000000893388,0.11599999999999966,0.13260000000893513,0.14940000000595433,0.16580000001191308,0.18260000000893228,0.1996000000089424,0.2164000000059616,0.23310000000893183,0.2507000000029791,0.2672000000029726,0.283100000008929,0.29949999999999477,0.3159999999999883,0.3329999999999984,0.34970000000296864,0.36599999999999966,0.3826000000089351,0.39970000000298,0.4162000000029735,0.43310000000893467,0.44970000000297716,0.46670000000297307,0.483700000002969,0.5006000000089301,0.5163000000119098,0.5326000000089408,0.5496000000089367,0.5663000000119212,0.5829000000059494,0.5993000000119224,0.6163000000119183,0.6329999999999956,0.649600000008931,0.6671000000089293,0.6829999999999927,0.6998000000119191,0.7159000000059592,0.7326000000089294,0.7491000000089372,0.7664999999999935,0.7830000000000013,0.8004000000059506,0.8172000000029698,0.8335000000000008,0.8494999999999919,0.8664000000059531,0.8836000000089399]",,10,0,10,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[-192.14153616405002,-139.59899741946234]","[158.91851901022883,176.49689605088113]",40.5,475,8,"[-206,-205,-202,-195,-181,-158,-127,-107,-95,-83,-70,-39,-7,10,18,20,21,23,37,56,71,80,88,98,115,135,147,150,150,150,152,157,161,161,161,161,161,161,161,161,154]","[-154,-153,-149,-140,-126,-106,-84,-70,-58,-46,-32,3,47,74,83,83,85,87,96,110,122,132,141,149,169,190,201,205,205,205,205,210,213,213,213,213,213,213,213,210,183]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0008999999910628276,0.015700000002979664,0.03239999999107113,0.04820000000299274,0.06470000000298626,0.08150000000000546,0.09809999999404795,0.11479999999703239,0.13150000000000261,0.14829999999702181,0.16500000000000625,0.18159999999404874,0.19859999999404465,0.21600000000000819,0.23189999999107158,0.24850000000000705,0.2647000000029891,0.2812999999970316,0.2980000000000018,0.31470000000298626,0.33170000000298216,0.3487000000029923,0.3652000000029858,0.3822999999970307,0.39920000000299183,0.41500000000000625,0.4314999999999998,0.44859999999404465,0.46459999999405,0.4810999999940435,0.4980999999940394,0.5147999999970239,0.531700000002985,0.548599999994039,0.56489999999107,0.5818999999910659,0.5985000000000014,0.6148999999910671,0.6313999999910607,0.6487000000029894,0.6655000000000086]",,11,0,11,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[158.91851901022883,176.49689605088113]","[-118.7500000000001,-205.68103339880415]",40.5,475,8,"[154,142,140,140,140,140,140,137,120,79,23,3,3,3,3,3,3,0,-8,-30,-70,-114,-147,-157,-156,-153,-153,-150,-149,-149,-149,-149,-149,-149,-152,-156,-157,-157,-157,-155,-147,-135]","[183,151,149,149,149,149,149,148,136,104,61,44,44,44,44,44,44,40,30,1,-49,-119,-180,-212,-215,-217,-217,-217,-219,-219,-219,-219,-222,-224,-238,-255,-260,-260,-259,-254,-240,-211]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.000999999999990564,0.014399999991056234,0.03139999999105214,0.0477999999970109,0.0645999999940301,0.08129999999701454,0.09799999999999898,0.11489999999105294,0.1312999999970117,0.1475999999940285,0.16439999999106192,0.18119999998808112,0.19759999999403988,0.2142999999970101,0.23149999999999693,0.24759999999403703,0.26459999999403294,0.28119999998807543,0.2980000000000018,0.31519999998808146,0.33149999999999125,0.34850000000000136,0.36529999999702056,0.3815000000000026,0.3977999999970194,0.4146999999880734,0.4311999999880811,0.44829999999701897,0.46519999998807293,0.4811999999880783,0.49829999999701613,0.5150000000000006,0.5319999999999965,0.5488999999910504,0.564799999997021,0.5813999999910493,0.5982999999970104,0.6143999999910505,0.6312999999970117,0.6479999999999961,0.664299999997013,0.6807999999970207]",,12,0,12,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[-118.7500000000001,-205.68103339880415]","[73.39153616405002,225.87592262009898]",40.5,475,8,"[-135,-132,-131,-130,-129,-126,-125,-125,-125,-125,-125,-125,-125,-125,-121,-105,-78,-43,3,60]","[-211,-201,-198,-197,-195,-193,-193,-193,-193,-193,-193,-193,-193,-193,-188,-163,-91,13,125,229]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00040000000596762675,0.01640000000595876,0.03320000000297796,0.05029999999702284,0.0667000000029816,0.08329999999702409,0.10009999999404329,0.11640000000596729,0.13300000000000978,0.14970000000298,0.16659999999404818,0.1830999999940417,0.2000999999940376,0.21699999999999875,0.23400000000000887,0.25109999999403954,0.2672999999970216,0.28350000000000364,0.3002000000029881,0.31679999999701636]",,13,0,13,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
